Число вычислений значений целевой функции до остановки: 190
Итоговое решение: (2;-0.0625;-0.0625) = 4.00781
Время работы алгоритма: 0.048 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(2,000000;-1,000000;1,000000),	6,000000
(2,000000;2,000000;0,000000),	8,000000

(2,000000;-1,000000;-1,000000),	6,000000
(2,000000;-1,000000;1,000000),	6,000000
(2,000000;2,000000;0,000000),	8,000000

(2,000000;-1,000000;-1,000000),	6,000000
(2,000000;-1,000000;0,000000),	5,000000
(2,000000;0,500000;-0,500000),	4,500000

(2,000000;0,500000;0,500000),	4,500000
(2,000000;-1,000000;0,000000),	5,000000
(2,000000;0,500000;-0,500000),	4,500000

(2,000000;0,500000;0,500000),	4,500000
(2,000000;-0,250000;0,250000),	4,125000
(2,000000;0,500000;0,000000),	4,250000

(2,000000;-0,250000;-0,250000),	4,125000
(2,000000;-0,250000;0,250000),	4,125000
(2,000000;0,500000;0,000000),	4,250000

(2,000000;-0,250000;-0,250000),	4,125000
(2,000000;-0,250000;0,000000),	4,062500
(2,000000;0,125000;-0,125000),	4,031250

(2,000000;0,125000;0,125000),	4,031250
(2,000000;-0,250000;0,000000),	4,062500
(2,000000;0,125000;-0,125000),	4,031250

(2,000000;0,125000;0,125000),	4,031250
(2,000000;-0,062500;0,062500),	4,007812
(2,000000;0,125000;0,000000),	4,015625

(2,000000;-0,062500;-0,062500),	4,007812
(2,000000;-0,062500;0,062500),	4,007812
(2,000000;0,125000;0,000000),	4,015625

